"StatRec","Survey","F_CODE","Quarter","Year","Lusitanian","Boreal","ratio","Lat","Lon"
"34D6","SP-PORC","27.7.c",3,2001,21,11,1.90909090909091,-13.5,52.75
"34D7","SP-PORC","27.7.c",3,2001,21,11,1.90909090909091,-12.5,52.75
"34F1","NS-IBTS","27.4.c",1,2001,8,9,0.888888888888889,1.5,52.75
"34F2","NS-IBTS","27.4.c",1,2001,14,7,2,2.5,52.75
"34F2","NS-IBTS","27.4.c",3,2001,15,8,1.875,2.5,52.75
"34F3","NS-IBTS","27.4.c",1,2001,13,7,1.85714285714286,3.5,52.75
"34F3","NS-IBTS","27.4.c",3,2001,8,4,2,3.5,52.75
"34F4","NS-IBTS","27.4.c",1,2001,9,8,1.125,4.5,52.75
"34F4","NS-IBTS","27.4.c",3,2001,9,5,1.8,4.5,52.75
"35D5","SP-PORC","27.7.c",3,2001,13,9,1.44444444444444,-14.5,53.25
"35D6","SP-PORC","27.7.c",3,2001,16,11,1.45454545454545,-13.5,53.25
"35D7","SP-PORC","27.7.c",3,2001,16,8,2,-12.5,53.25
"35F0","NS-IBTS","27.4.c",1,2001,4,8,0.5,0.5,53.25
"35F1","NS-IBTS","27.4.c",1,2001,11,11,1,1.5,53.25
"35F1","NS-IBTS","27.4.c",3,2001,8,5,1.6,1.5,53.25
"35F2","NS-IBTS","27.4.c",1,2001,16,9,1.77777777777778,2.5,53.25
"35F2","NS-IBTS","27.4.c",3,2001,8,4,2,2.5,53.25
"35F3","NS-IBTS","27.4.c",1,2001,12,8,1.5,3.5,53.25
"35F3","NS-IBTS","27.4.c",3,2001,7,5,1.4,3.5,53.25
"35F4","NS-IBTS","27.4.c",1,2001,9,6,1.5,4.5,53.25
"35F4","NS-IBTS","27.4.c",3,2001,10,4,2.5,4.5,53.25
"36D5","SP-PORC","27.7.c",3,2001,3,3,1,-14.5,53.75
"36D6","SP-PORC","27.7.c",3,2001,17,8,2.125,-13.5,53.75
"36D7","SP-PORC","27.7.c",3,2001,13,8,1.625,-12.5,53.75
"36F0","NS-IBTS","27.4.b",1,2001,13,15,0.866666666666667,0.5,53.75
"36F0","NS-IBTS","27.4.b",3,2001,11,11,1,0.5,53.75
"36F1","NS-IBTS","27.4.b",1,2001,13,10,1.3,1.5,53.75
"36F1","NS-IBTS","27.4.b",3,2001,7,7,1,1.5,53.75
"36F2","NS-IBTS","27.4.b",1,2001,11,8,1.375,2.5,53.75
"36F2","NS-IBTS","27.4.b",3,2001,8,8,1,2.5,53.75
"36F3","NS-IBTS","27.4.b",1,2001,11,9,1.22222222222222,3.5,53.75
"36F3","NS-IBTS","27.4.b",3,2001,9,3,3,3.5,53.75
"36F4","NS-IBTS","27.4.b",1,2001,13,7,1.85714285714286,4.5,53.75
"36F4","NS-IBTS","27.4.b",3,2001,9,8,1.125,4.5,53.75
"36F5","NS-IBTS","27.4.b",1,2001,14,10,1.4,5.5,53.75
"36F5","NS-IBTS","27.4.b",3,2001,11,7,1.57142857142857,5.5,53.75
"36F6","NS-IBTS","27.4.b",1,2001,9,8,1.125,6.5,53.75
"36F6","NS-IBTS","27.4.b",3,2001,10,6,1.66666666666667,6.5,53.75
"36F7","NS-IBTS","27.4.b",1,2001,6,8,0.75,7.5,53.75
"37E9","NS-IBTS","27.4.b",1,2001,8,10,0.8,-0.5,54.25
"37F0","NS-IBTS","27.4.b",1,2001,9,11,0.818181818181818,0.5,54.25
"37F0","NS-IBTS","27.4.b",3,2001,6,8,0.75,0.5,54.25
"37F1","NS-IBTS","27.4.b",1,2001,9,11,0.818181818181818,1.5,54.25
"37F1","NS-IBTS","27.4.b",3,2001,7,9,0.777777777777778,1.5,54.25
"37F2","NS-IBTS","27.4.b",1,2001,12,10,1.2,2.5,54.25
"37F2","NS-IBTS","27.4.b",3,2001,8,7,1.14285714285714,2.5,54.25
"37F3","NS-IBTS","27.4.b",1,2001,11,9,1.22222222222222,3.5,54.25
"37F3","NS-IBTS","27.4.b",3,2001,7,5,1.4,3.5,54.25
"37F4","NS-IBTS","27.4.b",1,2001,11,8,1.375,4.5,54.25
"37F4","NS-IBTS","27.4.b",3,2001,10,7,1.42857142857143,4.5,54.25
"37F5","NS-IBTS","27.4.b",1,2001,10,6,1.66666666666667,5.5,54.25
"37F5","NS-IBTS","27.4.b",3,2001,10,8,1.25,5.5,54.25
"37F6","NS-IBTS","27.4.b",1,2001,11,7,1.57142857142857,6.5,54.25
"37F6","NS-IBTS","27.4.b",3,2001,11,8,1.375,6.5,54.25
"37F7","NS-IBTS","27.4.b",1,2001,8,7,1.14285714285714,7.5,54.25
"37F7","NS-IBTS","27.4.b",3,2001,8,9,0.888888888888889,7.5,54.25
"37F8","NS-IBTS","27.4.b",1,2001,7,9,0.777777777777778,8.5,54.25
"37F8","NS-IBTS","27.4.b",3,2001,3,4,0.75,8.5,54.25
"37G0","BITS","27.3.b, c",1,2001,3,3,1,10.5,54.25
"37G1","BITS","27.3.b, c",1,2001,3,4,0.75,11.5,54.25
"37G1","BITS","27.3.b, c",4,2001,7,6,1.16666666666667,11.5,54.25
"37G2","BITS","27.3.d",1,2001,3,5,0.6,12.5,54.25
"37G4","BITS","27.3.d",1,2001,1,5,0.2,14.5,54.25
"37G4","BITS","27.3.d",4,2001,3,5,0.6,14.5,54.25
"37G5","BITS","27.3.d",1,2001,1,2,0.5,15.5,54.25
"37G5","BITS","27.3.d",4,2001,3,6,0.5,15.5,54.25
"37G9","BITS","27.3.d",1,2001,1,1,1,19.5,54.25
"38E0","SWC-IBTS","27.6.a",4,2001,17,8,2.125,-9.5,54.75
"38E1","SWC-IBTS","27.6.a",4,2001,17,8,2.125,-8.5,54.75
"38E9","NS-IBTS","27.4.b",1,2001,11,10,1.1,-0.5,54.75
"38E9","NS-IBTS","27.4.b",3,2001,6,10,0.6,-0.5,54.75
"38F0","NS-IBTS","27.4.b",1,2001,13,9,1.44444444444444,0.5,54.75
"38F0","NS-IBTS","27.4.b",3,2001,4,9,0.444444444444444,0.5,54.75
"38F1","NS-IBTS","27.4.b",1,2001,5,7,0.714285714285714,1.5,54.75
"38F1","NS-IBTS","27.4.b",3,2001,7,6,1.16666666666667,1.5,54.75
"38F2","NS-IBTS","27.4.b",1,2001,8,8,1,2.5,54.75
"38F2","NS-IBTS","27.4.b",3,2001,8,4,2,2.5,54.75
"38F3","NS-IBTS","27.4.b",1,2001,7,7,1,3.5,54.75
"38F3","NS-IBTS","27.4.b",3,2001,7,8,0.875,3.5,54.75
"38F4","NS-IBTS","27.4.b",1,2001,6,10,0.6,4.5,54.75
"38F4","NS-IBTS","27.4.b",3,2001,8,9,0.888888888888889,4.5,54.75
"38F5","NS-IBTS","27.4.b",1,2001,15,10,1.5,5.5,54.75
"38F5","NS-IBTS","27.4.b",3,2001,9,10,0.9,5.5,54.75
"38F6","NS-IBTS","27.4.b",1,2001,13,8,1.625,6.5,54.75
"38F6","NS-IBTS","27.4.b",3,2001,12,8,1.5,6.5,54.75
"38F7","NS-IBTS","27.4.b",1,2001,6,8,0.75,7.5,54.75
"38F7","NS-IBTS","27.4.b",3,2001,10,6,1.66666666666667,7.5,54.75
"38F8","NS-IBTS","27.4.b",1,2001,3,7,0.428571428571429,8.5,54.75
"38F8","NS-IBTS","27.4.b",3,2001,4,7,0.571428571428571,8.5,54.75
"38G0","BITS","27.3.b, c",1,2001,3,6,0.5,10.5,54.75
"38G0","BITS","27.3.b, c",4,2001,5,4,1.25,10.5,54.75
"38G1","BITS","27.3.b, c",1,2001,6,5,1.2,11.5,54.75
"38G1","BITS","27.3.b, c",4,2001,7,7,1,11.5,54.75
"38G2","BITS","27.3.d",1,2001,3,6,0.5,12.5,54.75
"38G2","BITS","27.3.d",4,2001,4,8,0.5,12.5,54.75
"38G3","BITS","27.3.d",1,2001,4,13,0.307692307692308,13.5,54.75
"38G3","BITS","27.3.d",4,2001,5,7,0.714285714285714,13.5,54.75
"38G4","BITS","27.3.d",1,2001,3,8,0.375,14.5,54.75
"38G4","BITS","27.3.d",4,2001,2,6,0.333333333333333,14.5,54.75
"38G5","BITS","27.3.d",1,2001,3,6,0.5,15.5,54.75
"38G5","BITS","27.3.d",4,2001,4,5,0.8,15.5,54.75
"38G6","BITS","27.3.d",1,2001,1,1,1,16.5,54.75
"38G6","BITS","27.3.d",4,2001,2,6,0.333333333333333,16.5,54.75
"38G7","BITS","27.3.d",1,2001,1,1,1,17.5,54.75
"38G7","BITS","27.3.d",4,2001,3,4,0.75,17.5,54.75
"38G8","BITS","27.3.d",1,2001,1,1,1,18.5,54.75
"38G9","BITS","27.3.d",1,2001,1,2,0.5,19.5,54.75
"39E0","SWC-IBTS","27.6.a",1,2001,9,4,2.25,-9.5,55.25
"39E0","SWC-IBTS","27.6.a",4,2001,12,6,2,-9.5,55.25
"39E4","SWC-IBTS","27.6.a",1,2001,7,10,0.7,-5.5,55.25
"39E5","SWC-IBTS","27.6.a",1,2001,6,12,0.5,-4.5,55.25
"39E5","SWC-IBTS","27.6.a",4,2001,6,6,1,-4.5,55.25
"39E8","NS-IBTS","27.4.b",1,2001,6,12,0.5,-1.5,55.25
"39E9","NS-IBTS","27.4.b",1,2001,10,8,1.25,-0.5,55.25
"39E9","NS-IBTS","27.4.b",3,2001,6,12,0.5,-0.5,55.25
"39F0","NS-IBTS","27.4.b",1,2001,5,9,0.555555555555556,0.5,55.25
"39F0","NS-IBTS","27.4.b",3,2001,5,9,0.555555555555556,0.5,55.25
"39F1","NS-IBTS","27.4.b",1,2001,8,13,0.615384615384615,1.5,55.25
"39F1","NS-IBTS","27.4.b",3,2001,5,12,0.416666666666667,1.5,55.25
"39F2","NS-IBTS","27.4.b",1,2001,6,10,0.6,2.5,55.25
"39F2","NS-IBTS","27.4.b",3,2001,10,6,1.66666666666667,2.5,55.25
"39F3","NS-IBTS","27.4.b",1,2001,9,9,1,3.5,55.25
"39F3","NS-IBTS","27.4.b",3,2001,9,6,1.5,3.5,55.25
"39F4","NS-IBTS","27.4.b",1,2001,6,9,0.666666666666667,4.5,55.25
"39F4","NS-IBTS","27.4.b",3,2001,6,9,0.666666666666667,4.5,55.25
"39F5","NS-IBTS","27.4.b",1,2001,4,8,0.5,5.5,55.25
"39F5","NS-IBTS","27.4.b",3,2001,8,7,1.14285714285714,5.5,55.25
"39F6","NS-IBTS","27.4.b",1,2001,17,9,1.88888888888889,6.5,55.25
"39F6","NS-IBTS","27.4.b",3,2001,9,10,0.9,6.5,55.25
"39F7","NS-IBTS","27.4.b",1,2001,6,9,0.666666666666667,7.5,55.25
"39F7","NS-IBTS","27.4.b",3,2001,7,7,1,7.5,55.25
"39F8","NS-IBTS","27.4.b",1,2001,NA,5,NA,8.5,55.25
"39F8","NS-IBTS","27.4.b",3,2001,6,5,1.2,8.5,55.25
"39F9","BITS","27.3.b, c",1,2001,5,10,0.5,9.5,55.25
"39F9","BITS","27.3.b, c",4,2001,5,6,0.833333333333333,9.5,55.25
"39G0","BITS","27.3.b, c",1,2001,8,10,0.8,10.5,55.25
"39G0","BITS","27.3.b, c",4,2001,8,12,0.666666666666667,10.5,55.25
"39G1","BITS","27.3.b, c",1,2001,5,6,0.833333333333333,11.5,55.25
"39G2","BITS","27.3.d",1,2001,4,7,0.571428571428571,12.5,55.25
"39G2","BITS","27.3.d",4,2001,6,6,1,12.5,55.25
"39G3","BITS","27.3.d",1,2001,6,9,0.666666666666667,13.5,55.25
"39G3","BITS","27.3.d",4,2001,4,7,0.571428571428571,13.5,55.25
"39G4","BITS","27.3.d",1,2001,5,7,0.714285714285714,14.5,55.25
"39G4","BITS","27.3.d",4,2001,6,6,1,14.5,55.25
"39G5","BITS","27.3.d",1,2001,3,5,0.6,15.5,55.25
"39G5","BITS","27.3.d",4,2001,5,4,1.25,15.5,55.25
"39G6","BITS","27.3.d",1,2001,3,4,0.75,16.5,55.25
"39G6","BITS","27.3.d",4,2001,NA,4,NA,16.5,55.25
"39G7","BITS","27.3.d",1,2001,1,1,1,17.5,55.25
"39G7","BITS","27.3.d",4,2001,3,4,0.75,17.5,55.25
"39G8","BITS","27.3.d",1,2001,1,1,1,18.5,55.25
"39G8","BITS","27.3.d",4,2001,3,3,1,18.5,55.25
"39G9","BITS","27.3.d",1,2001,2,2,1,19.5,55.25
"39H0","BITS","27.3.d",1,2001,1,2,0.5,20.5,55.25
"40E0","SWC-IBTS","27.6.a",1,2001,9,5,1.8,-9.5,55.75
"40E0","SWC-IBTS","27.6.a",4,2001,9,7,1.28571428571429,-9.5,55.75
"40E1","SWC-IBTS","27.6.a",4,2001,15,10,1.5,-8.5,55.75
"40E2","SWC-IBTS","27.6.a",1,2001,10,8,1.25,-7.5,55.75
"40E2","SWC-IBTS","27.6.a",4,2001,13,9,1.44444444444444,-7.5,55.75
"40E3","SWC-IBTS","27.6.a",1,2001,10,9,1.11111111111111,-6.5,55.75
"40E3","SWC-IBTS","27.6.a",4,2001,10,7,1.42857142857143,-6.5,55.75
"40E8","NS-IBTS","27.4.b",1,2001,8,11,0.727272727272727,-1.5,55.75
"40E8","NS-IBTS","27.4.b",3,2001,3,5,0.6,-1.5,55.75
"40E9","NS-IBTS","27.4.b",1,2001,7,11,0.636363636363636,-0.5,55.75
"40E9","NS-IBTS","27.4.b",3,2001,4,10,0.4,-0.5,55.75
"40F0","NS-IBTS","27.4.b",1,2001,4,10,0.4,0.5,55.75
"40F0","NS-IBTS","27.4.b",3,2001,6,11,0.545454545454545,0.5,55.75
"40F1","NS-IBTS","27.4.b",1,2001,8,11,0.727272727272727,1.5,55.75
"40F1","NS-IBTS","27.4.b",3,2001,4,10,0.4,1.5,55.75
"40F2","NS-IBTS","27.4.b",1,2001,5,9,0.555555555555556,2.5,55.75
"40F2","NS-IBTS","27.4.b",3,2001,4,14,0.285714285714286,2.5,55.75
"40F3","NS-IBTS","27.4.b",1,2001,5,10,0.5,3.5,55.75
"40F3","NS-IBTS","27.4.b",3,2001,7,11,0.636363636363636,3.5,55.75
"40F4","NS-IBTS","27.4.b",1,2001,3,7,0.428571428571429,4.5,55.75
"40F4","NS-IBTS","27.4.b",3,2001,9,9,1,4.5,55.75
"40F5","NS-IBTS","27.4.b",1,2001,2,8,0.25,5.5,55.75
"40F5","NS-IBTS","27.4.b",3,2001,6,10,0.6,5.5,55.75
"40F6","NS-IBTS","27.4.b",1,2001,8,9,0.888888888888889,6.5,55.75
"40F6","NS-IBTS","27.4.b",3,2001,10,8,1.25,6.5,55.75
"40F7","NS-IBTS","27.4.b",1,2001,3,5,0.6,7.5,55.75
"40F7","NS-IBTS","27.4.b",3,2001,9,9,1,7.5,55.75
"40G0","BITS","27.3.b, c",1,2001,8,14,0.571428571428571,10.5,55.75
"40G0","BITS","27.3.b, c",4,2001,7,9,0.777777777777778,10.5,55.75
"40G1","BITS","27.3.b, c",1,2001,2,7,0.285714285714286,11.5,55.75
"40G1","BITS","27.3.b, c",4,2001,5,6,0.833333333333333,11.5,55.75
"40G2","BITS","27.3.b, c",1,2001,4,5,0.8,12.5,55.75
"40G2","BITS","27.3.b, c",4,2001,5,4,1.25,12.5,55.75
"40G4","BITS","27.3.d",1,2001,3,6,0.5,14.5,55.75
"40G4","BITS","27.3.d",4,2001,6,4,1.5,14.5,55.75
"40G5","BITS","27.3.d",1,2001,4,5,0.8,15.5,55.75
"40G5","BITS","27.3.d",4,2001,3,5,0.6,15.5,55.75
"40G6","BITS","27.3.d",1,2001,2,4,0.5,16.5,55.75
"40G6","BITS","27.3.d",4,2001,2,4,0.5,16.5,55.75
"40G7","BITS","27.3.d",1,2001,3,4,0.75,17.5,55.75
"40G7","BITS","27.3.d",4,2001,2,3,0.666666666666667,17.5,55.75
"40G8","BITS","27.3.d",4,2001,1,2,0.5,18.5,55.75
"40G9","BITS","27.3.d",1,2001,2,2,1,19.5,55.75
"40H0","BITS","27.3.d",1,2001,2,2,1,20.5,55.75
"41D5","ROCKALL","27.6.b",3,2001,6,5,1.2,-14.5,56.25
"41E0","SWC-IBTS","27.6.a",4,2001,12,8,1.5,-9.5,56.25
"41E2","SWC-IBTS","27.6.a",4,2001,12,7,1.71428571428571,-7.5,56.25
"41E3","SWC-IBTS","27.6.a",1,2001,8,7,1.14285714285714,-6.5,56.25
"41E3","SWC-IBTS","27.6.a",4,2001,14,6,2.33333333333333,-6.5,56.25
"41E7","NS-IBTS","27.4.b",1,2001,4,7,0.571428571428571,-2.5,56.25
"41E7","NS-IBTS","27.4.b",3,2001,2,4,0.5,-2.5,56.25
"41E8","NS-IBTS","27.4.b",1,2001,3,5,0.6,-1.5,56.25
"41E8","NS-IBTS","27.4.b",3,2001,3,7,0.428571428571429,-1.5,56.25
"41E9","NS-IBTS","27.4.b",1,2001,10,9,1.11111111111111,-0.5,56.25
"41E9","NS-IBTS","27.4.b",3,2001,4,7,0.571428571428571,-0.5,56.25
"41F0","NS-IBTS","27.4.b",1,2001,7,12,0.583333333333333,0.5,56.25
"41F0","NS-IBTS","27.4.b",3,2001,3,9,0.333333333333333,0.5,56.25
"41F1","NS-IBTS","27.4.b",1,2001,6,12,0.5,1.5,56.25
"41F1","NS-IBTS","27.4.b",3,2001,3,9,0.333333333333333,1.5,56.25
"41F2","NS-IBTS","27.4.b",1,2001,5,10,0.5,2.5,56.25
"41F2","NS-IBTS","27.4.b",3,2001,1,7,0.142857142857143,2.5,56.25
"41F3","NS-IBTS","27.4.b",1,2001,3,9,0.333333333333333,3.5,56.25
"41F3","NS-IBTS","27.4.b",3,2001,4,10,0.4,3.5,56.25
"41F4","NS-IBTS","27.4.b",1,2001,4,9,0.444444444444444,4.5,56.25
"41F4","NS-IBTS","27.4.b",3,2001,2,8,0.25,4.5,56.25
"41F5","NS-IBTS","27.4.b",1,2001,8,14,0.571428571428571,5.5,56.25
"41F5","NS-IBTS","27.4.b",3,2001,7,12,0.583333333333333,5.5,56.25
"41F6","NS-IBTS","27.4.b",1,2001,7,9,0.777777777777778,6.5,56.25
"41F6","NS-IBTS","27.4.b",3,2001,6,8,0.75,6.5,56.25
"41F7","NS-IBTS","27.4.b",1,2001,3,6,0.5,7.5,56.25
"41F7","NS-IBTS","27.4.b",3,2001,6,6,1,7.5,56.25
"41G0","BITS","27.3.b, c",1,2001,8,11,0.727272727272727,10.5,56.25
"41G0","BITS","27.3.b, c",4,2001,9,10,0.9,10.5,56.25
"41G1","NS-IBTS","27.3.a",1,2001,7,10,0.7,11.5,56.25
"41G1","NS-IBTS","27.3.a",3,2001,10,8,1.25,11.5,56.25
"41G2","NS-IBTS","27.3.a",1,2001,8,10,0.8,12.5,56.25
"41G2","NS-IBTS","27.3.a",3,2001,7,9,0.777777777777778,12.5,56.25
"41G7","BITS","27.3.d",1,2001,2,3,0.666666666666667,17.5,56.25
"41G7","BITS","27.3.d",4,2001,2,4,0.5,17.5,56.25
"41G8","BITS","27.3.d",4,2001,2,5,0.4,18.5,56.25
"41G9","BITS","27.3.d",1,2001,1,3,0.333333333333333,19.5,56.25
"41G9","BITS","27.3.d",4,2001,3,4,0.75,19.5,56.25
"41H0","BITS","27.3.d",1,2001,2,2,1,20.5,56.25
"42D5","ROCKALL","27.6.b",3,2001,9,9,1,-14.5,56.75
"42D6","ROCKALL","27.6.b",3,2001,6,4,1.5,-13.5,56.75
"42E0","SWC-IBTS","27.6.a",4,2001,16,9,1.77777777777778,-9.5,56.75
"42E1","SWC-IBTS","27.6.a",1,2001,8,3,2.66666666666667,-8.5,56.75
"42E3","SWC-IBTS","27.6.a",1,2001,10,9,1.11111111111111,-6.5,56.75
"42E3","SWC-IBTS","27.6.a",4,2001,10,8,1.25,-6.5,56.75
"42E7","NS-IBTS","27.4.b",1,2001,6,11,0.545454545454545,-2.5,56.75
"42E8","NS-IBTS","27.4.b",1,2001,4,10,0.4,-1.5,56.75
"42E8","NS-IBTS","27.4.b",3,2001,7,10,0.7,-1.5,56.75
"42E9","NS-IBTS","27.4.b",1,2001,9,9,1,-0.5,56.75
"42E9","NS-IBTS","27.4.b",3,2001,5,11,0.454545454545455,-0.5,56.75
"42F0","NS-IBTS","27.4.b",1,2001,7,10,0.7,0.5,56.75
"42F0","NS-IBTS","27.4.b",3,2001,9,10,0.9,0.5,56.75
"42F1","NS-IBTS","27.4.b",1,2001,6,13,0.461538461538462,1.5,56.75
"42F1","NS-IBTS","27.4.b",3,2001,5,11,0.454545454545455,1.5,56.75
"42F2","NS-IBTS","27.4.b",1,2001,5,10,0.5,2.5,56.75
"42F2","NS-IBTS","27.4.b",3,2001,2,9,0.222222222222222,2.5,56.75
"42F3","NS-IBTS","27.4.b",1,2001,3,7,0.428571428571429,3.5,56.75
"42F3","NS-IBTS","27.4.b",3,2001,4,11,0.363636363636364,3.5,56.75
"42F4","NS-IBTS","27.4.b",1,2001,3,8,0.375,4.5,56.75
"42F4","NS-IBTS","27.4.b",3,2001,2,11,0.181818181818182,4.5,56.75
"42F5","NS-IBTS","27.4.b",1,2001,4,10,0.4,5.5,56.75
"42F5","NS-IBTS","27.4.b",3,2001,6,9,0.666666666666667,5.5,56.75
"42F6","NS-IBTS","27.4.b",1,2001,5,8,0.625,6.5,56.75
"42F6","NS-IBTS","27.4.b",3,2001,7,9,0.777777777777778,6.5,56.75
"42F7","NS-IBTS","27.4.b",1,2001,6,11,0.545454545454545,7.5,56.75
"42F7","NS-IBTS","27.4.b",3,2001,7,7,1,7.5,56.75
"42G1","NS-IBTS","27.3.a",1,2001,15,13,1.15384615384615,11.5,56.75
"42G1","NS-IBTS","27.3.a",3,2001,11,13,0.846153846153846,11.5,56.75
"42G2","NS-IBTS","27.3.a",1,2001,7,12,0.583333333333333,12.5,56.75
"42G2","NS-IBTS","27.3.a",3,2001,10,12,0.833333333333333,12.5,56.75
"42G6","BITS","27.3.d",1,2001,2,2,1,16.5,56.75
"42G6","BITS","27.3.d",4,2001,2,5,0.4,16.5,56.75
"42G7","BITS","27.3.d",1,2001,2,4,0.5,17.5,56.75
"42G7","BITS","27.3.d",4,2001,2,4,0.5,17.5,56.75
"42G8","BITS","27.3.d",1,2001,2,5,0.4,18.5,56.75
"42H0","BITS","27.3.d",1,2001,2,2,1,20.5,56.75
"42H0","BITS","27.3.d",4,2001,1,1,1,20.5,56.75
"43D5","ROCKALL","27.6.b",3,2001,5,8,0.625,-14.5,57.25
"43D6","ROCKALL","27.6.b",3,2001,8,8,1,-13.5,57.25
"43E0","SWC-IBTS","27.6.a",4,2001,11,4,2.75,-9.5,57.25
"43E1","SWC-IBTS","27.6.a",1,2001,8,7,1.14285714285714,-8.5,57.25
"43E1","SWC-IBTS","27.6.a",4,2001,14,10,1.4,-8.5,57.25
"43E2","SWC-IBTS","27.6.a",4,2001,11,10,1.1,-7.5,57.25
"43E3","SWC-IBTS","27.6.a",1,2001,8,10,0.8,-6.5,57.25
"43E3","SWC-IBTS","27.6.a",4,2001,11,8,1.375,-6.5,57.25
"43E8","NS-IBTS","27.4.b",1,2001,7,10,0.7,-1.5,57.25
"43E8","NS-IBTS","27.4.b",3,2001,10,13,0.769230769230769,-1.5,57.25
"43E9","NS-IBTS","27.4.b",1,2001,9,12,0.75,-0.5,57.25
"43E9","NS-IBTS","27.4.b",3,2001,9,11,0.818181818181818,-0.5,57.25
"43F0","NS-IBTS","27.4.b",1,2001,8,10,0.8,0.5,57.25
"43F0","NS-IBTS","27.4.b",3,2001,5,8,0.625,0.5,57.25
"43F1","NS-IBTS","27.4.b",1,2001,5,9,0.555555555555556,1.5,57.25
"43F1","NS-IBTS","27.4.b",3,2001,2,8,0.25,1.5,57.25
"43F2","NS-IBTS","27.4.b",1,2001,2,8,0.25,2.5,57.25
"43F2","NS-IBTS","27.4.b",3,2001,3,8,0.375,2.5,57.25
"43F3","NS-IBTS","27.4.b",1,2001,2,9,0.222222222222222,3.5,57.25
"43F3","NS-IBTS","27.4.b",3,2001,3,9,0.333333333333333,3.5,57.25
"43F4","NS-IBTS","27.4.b",1,2001,2,9,0.222222222222222,4.5,57.25
"43F4","NS-IBTS","27.4.b",3,2001,2,8,0.25,4.5,57.25
"43F5","NS-IBTS","27.4.b",1,2001,3,10,0.3,5.5,57.25
"43F5","NS-IBTS","27.4.b",3,2001,2,10,0.2,5.5,57.25
"43F6","NS-IBTS","27.4.b",1,2001,3,11,0.272727272727273,6.5,57.25
"43F6","NS-IBTS","27.4.b",3,2001,2,10,0.2,6.5,57.25
"43F7","NS-IBTS","27.4.b",1,2001,6,10,0.6,7.5,57.25
"43F8","NS-IBTS","27.3.a",1,2001,5,13,0.384615384615385,8.5,57.25
"43F8","NS-IBTS","27.3.a",3,2001,7,9,0.777777777777778,8.5,57.25
"43F9","NS-IBTS","27.3.a",3,2001,6,4,1.5,9.5,57.25
"43G0","NS-IBTS","27.3.a",1,2001,11,12,0.916666666666667,10.5,57.25
"43G0","NS-IBTS","27.3.a",3,2001,8,10,0.8,10.5,57.25
"43G1","NS-IBTS","27.3.a",1,2001,15,19,0.789473684210526,11.5,57.25
"43G1","NS-IBTS","27.3.a",3,2001,11,15,0.733333333333333,11.5,57.25
"43G2","NS-IBTS","27.3.a",1,2001,9,9,1,12.5,57.25
"43G2","NS-IBTS","27.3.a",3,2001,9,12,0.75,12.5,57.25
"43G6","BITS","27.3.d",1,2001,2,5,0.4,16.5,57.25
"43G6","BITS","27.3.d",4,2001,2,5,0.4,16.5,57.25
"43G7","BITS","27.3.d",1,2001,2,6,0.333333333333333,17.5,57.25
"43G7","BITS","27.3.d",4,2001,2,5,0.4,17.5,57.25
"43G8","BITS","27.3.d",1,2001,2,7,0.285714285714286,18.5,57.25
"43G9","BITS","27.3.d",1,2001,2,7,0.285714285714286,19.5,57.25
"43H0","BITS","27.3.d",1,2001,2,2,1,20.5,57.25
"43H0","BITS","27.3.d",4,2001,1,1,1,20.5,57.25
"43H1","BITS","27.3.d",1,2001,1,1,1,21.5,57.25
"43H1","BITS","27.3.d",4,2001,1,1,1,21.5,57.25
"44D5","ROCKALL","27.6.b",3,2001,7,5,1.4,-14.5,57.75
"44D6","ROCKALL","27.6.b",3,2001,6,7,0.857142857142857,-13.5,57.75
"44E0","SWC-IBTS","27.6.a",4,2001,10,6,1.66666666666667,-9.5,57.75
"44E3","SWC-IBTS","27.6.a",4,2001,10,11,0.909090909090909,-6.5,57.75
"44E4","SWC-IBTS","27.6.a",1,2001,7,10,0.7,-5.5,57.75
"44E6","NS-IBTS","27.4.a",1,2001,6,8,0.75,-3.5,57.75
"44E6","NS-IBTS","27.4.a",3,2001,2,5,0.4,-3.5,57.75
"44E7","NS-IBTS","27.4.a",1,2001,7,11,0.636363636363636,-2.5,57.75
"44E7","NS-IBTS","27.4.a",3,2001,5,9,0.555555555555556,-2.5,57.75
"44E8","NS-IBTS","27.4.a",1,2001,12,12,1,-1.5,57.75
"44E8","NS-IBTS","27.4.a",3,2001,4,9,0.444444444444444,-1.5,57.75
"44E9","NS-IBTS","27.4.a",1,2001,10,9,1.11111111111111,-0.5,57.75
"44E9","NS-IBTS","27.4.a",3,2001,9,10,0.9,-0.5,57.75
"44F0","NS-IBTS","27.4.a",1,2001,12,10,1.2,0.5,57.75
"44F0","NS-IBTS","27.4.a",3,2001,6,11,0.545454545454545,0.5,57.75
"44F1","NS-IBTS","27.4.a",1,2001,7,13,0.538461538461538,1.5,57.75
"44F1","NS-IBTS","27.4.a",3,2001,7,14,0.5,1.5,57.75
"44F2","NS-IBTS","27.4.a",1,2001,3,10,0.3,2.5,57.75
"44F2","NS-IBTS","27.4.a",3,2001,2,6,0.333333333333333,2.5,57.75
"44F3","NS-IBTS","27.4.a",1,2001,3,7,0.428571428571429,3.5,57.75
"44F3","NS-IBTS","27.4.a",3,2001,2,10,0.2,3.5,57.75
"44F4","NS-IBTS","27.4.a",1,2001,2,7,0.285714285714286,4.5,57.75
