"Year","ratio","sst","F_CODE","sst_lag1","sst_lag2"
2004,4.85714285714286,1.21334434238573,"27.7.d",1.450963110663,1.41276624829819
2005,3.77777777777778,1.14885166939348,"27.7.d",1.21334434238573,1.450963110663
2006,5.83333333333333,1.28858540067449,"27.7.d",1.14885166939348,1.21334434238573
2007,5,1.49208046014731,"27.7.d",1.28858540067449,1.14885166939348
2008,3.7,0.993411976921683,"27.7.d",1.49208046014731,1.28858540067449
2009,4.25,0.905481125460938,"27.7.d",0.993411976921683,1.49208046014731
2010,3.77777777777778,0.392891005224859,"27.7.d",0.905481125460938,0.993411976921683
2011,3.8,1.10703475059321,"27.7.d",0.392891005224859,0.905481125460938
2012,3,0.775562165887095,"27.7.d",1.10703475059321,0.392891005224859
2013,4.625,0.47199498830984,"27.7.d",0.775562165887095,1.10703475059321
2014,2.125,1.83537036180496,"27.7.d",0.47199498830984,0.775562165887095
2015,3.54545454545455,1.11930405364061,"27.7.d",1.83537036180496,0.47199498830984
2016,3.90909090909091,1.33611864006768,"27.7.d",1.11930405364061,1.83537036180496
2017,3.23076923076923,1.34678558679298,"27.7.d",1.33611864006768,1.11930405364061
2018,3.54545454545455,1.28192798265566,"27.7.d",1.34678558679298,1.33611864006768
2016,7,0.888282307320171,"27.7.e",NA,NA
1993,3.3,0.0463325374035372,"27.7.f",NA,NA
1994,3.18181818181818,0.103658511406846,"27.7.f",0.0463325374035372,NA
1995,4.375,0.892017856033312,"27.7.f",0.103658511406846,0.0463325374035372
1996,3,0.277111849126716,"27.7.f",0.892017856033312,0.103658511406846
1997,3.3,0.786621518019173,"27.7.f",0.277111849126716,0.892017856033312
1998,4.28571428571429,0.725144158841835,"27.7.f",0.786621518019173,0.277111849126716
1999,2.81818181818182,0.778202289301488,"27.7.f",0.725144158841835,0.786621518019173
2000,3.88888888888889,0.388202106787099,"27.7.f",0.778202289301488,0.725144158841835
2001,4.85714285714286,0.635059699623121,"27.7.f",0.388202106787099,0.778202289301488
2002,3.75,0.773421912143628,"27.7.f",0.635059699623121,0.388202106787099
2003,4.14285714285714,0.943897189779414,"27.7.f",0.773421912143628,0.635059699623121
2004,3.09090909090909,0.767030705594354,"27.7.f",0.943897189779414,0.773421912143628
2005,3.72727272727273,0.823593223260509,"27.7.f",0.767030705594354,0.943897189779414
2006,3.27272727272727,0.91113353251583,"27.7.f",0.823593223260509,0.767030705594354
2007,3.45454545454545,1.09815342062049,"27.7.f",0.91113353251583,0.823593223260509
2008,3.27272727272727,0.546327963523153,"27.7.f",1.09815342062049,0.91113353251583
2009,3.6,0.569915730713142,"27.7.f",0.546327963523153,1.09815342062049
2010,2.72727272727273,0.339230497885082,"27.7.f",0.569915730713142,0.546327963523153
2011,3.18181818181818,0.592383474991139,"27.7.f",0.339230497885082,0.569915730713142
2012,3.16666666666667,0.451125655737188,"27.7.f",0.592383474991139,0.339230497885082
2013,4.44444444444444,0.36044947637452,"27.7.f",0.451125655737188,0.592383474991139
2014,3.6,1.08039322433372,"27.7.f",0.36044947637452,0.451125655737188
2015,3.77777777777778,0.564161947100527,"27.7.f",1.08039322433372,0.36044947637452
2016,4.375,0.826231734206279,"27.7.f",0.564161947100527,1.08039322433372
2017,4.33333333333333,0.899072000342939,"27.7.f",0.826231734206279,0.564161947100527
2018,4.5,0.798449841017524,"27.7.f",0.899072000342939,0.826231734206279
1997,1.71428571428571,0.786621518019173,"27.7.g",NA,NA
1998,2,0.725144158841835,"27.7.g",0.786621518019173,NA
1999,2,0.778202289301488,"27.7.g",0.725144158841835,0.786621518019173
2000,1.8125,0.388202106787099,"27.7.g",0.778202289301488,0.725144158841835
2001,2.05882352941176,0.635059699623121,"27.7.g",0.388202106787099,0.778202289301488
2002,2.0625,0.773421912143628,"27.7.g",0.635059699623121,0.388202106787099
2003,1.94736842105263,0.943897189779414,"27.7.g",0.773421912143628,0.635059699623121
2004,2.35714285714286,0.767030705594354,"27.7.g",0.943897189779414,0.773421912143628
2005,2.375,0.823593223260509,"27.7.g",0.767030705594354,0.943897189779414
2006,1.95,0.91113353251583,"27.7.g",0.823593223260509,0.767030705594354
2007,2.57142857142857,1.09815342062049,"27.7.g",0.91113353251583,0.823593223260509
2008,2.15789473684211,0.546327963523153,"27.7.g",1.09815342062049,0.91113353251583
2009,1.88888888888889,0.569915730713142,"27.7.g",0.546327963523153,1.09815342062049
2010,2.33333333333333,0.339230497885082,"27.7.g",0.569915730713142,0.546327963523153
2011,2.375,0.592383474991139,"27.7.g",0.339230497885082,0.569915730713142
2012,2.4375,0.451125655737188,"27.7.g",0.592383474991139,0.339230497885082
2013,2.30769230769231,0.36044947637452,"27.7.g",0.451125655737188,0.592383474991139
2014,2.61538461538462,1.08039322433372,"27.7.g",0.36044947637452,0.451125655737188
2015,2.375,0.564161947100527,"27.7.g",1.08039322433372,0.36044947637452
2016,2.23529411764706,0.826231734206279,"27.7.g",0.564161947100527,1.08039322433372
2018,2.22222222222222,0.798449841017524,"27.7.g",0.826231734206279,0.564161947100527
1997,2.66666666666667,0.777012716978788,"27.7.h",NA,NA
1998,3.33333333333333,0.69071777847906,"27.7.h",0.777012716978788,NA
1999,2.36363636363636,0.721052293976148,"27.7.h",0.69071777847906,0.777012716978788
2000,2.3,0.306291899333398,"27.7.h",0.721052293976148,0.69071777847906
2001,2.28571428571429,0.695693174997965,"27.7.h",0.306291899333398,0.721052293976148
2002,2.72727272727273,0.518526510645946,"27.7.h",0.695693174997965,0.306291899333398
2003,2.53846153846154,0.970932722091675,"27.7.h",0.518526510645946,0.695693174997965
2004,2.30769230769231,0.720322022835414,"27.7.h",0.970932722091675,0.518526510645946
2005,2.46153846153846,0.899876063068708,"27.7.h",0.720322022835414,0.970932722091675
2006,2,1.00772370149692,"27.7.h",0.899876063068708,0.720322022835414
2007,2.30769230769231,0.844315541287263,"27.7.h",1.00772370149692,0.899876063068708
2008,2.2,0.563004140276462,"27.7.h",0.844315541287263,1.00772370149692
2009,2.38461538461538,0.621079993744691,"27.7.h",0.563004140276462,0.844315541287263
2010,3.625,0.647097235545516,"27.7.h",0.621079993744691,0.563004140276462
2011,2.13333333333333,0.717081311934938,"27.7.h",0.647097235545516,0.621079993744691
2012,2.66666666666667,0.531454360112548,"27.7.h",0.717081311934938,0.647097235545516
2013,2.69230769230769,0.70224434013168,"27.7.h",0.531454360112548,0.717081311934938
2014,2.38461538461538,1.07467072705428,"27.7.h",0.70224434013168,0.531454360112548
2015,3,0.560707306178908,"27.7.h",1.07467072705428,0.70224434013168
2016,2,0.852399386465549,"27.7.h",0.560707306178908,1.07467072705428
2018,2.26666666666667,0.811648226653536,"27.7.h",0.852399386465549,0.560707306178908
1997,1.84615384615385,0.781992917569975,"27.7.j",NA,NA
1998,2.15384615384615,0.627275731724997,"27.7.j",0.781992917569975,NA
1999,2,0.601286261032025,"27.7.j",0.627275731724997,0.781992917569975
2000,2.63636363636364,0.203064306406304,"27.7.j",0.601286261032025,0.627275731724997
2001,2,0.598483998871719,"27.7.j",0.203064306406304,0.601286261032025
2002,2.69230769230769,0.55570755371203,"27.7.j",0.598483998871719,0.203064306406304
2003,2.28571428571429,0.813073119769494,"27.7.j",0.55570755371203,0.598483998871719
2004,2.5,0.599852271998922,"27.7.j",0.813073119769494,0.55570755371203
2005,2.6,0.767100555822253,"27.7.j",0.599852271998922,0.813073119769494
2006,2.58333333333333,0.855873020055393,"27.7.j",0.767100555822253,0.599852271998922
2007,2.5,0.938214696633319,"27.7.j",0.855873020055393,0.767100555822253
2008,2.15384615384615,0.497564895466591,"27.7.j",0.938214696633319,0.855873020055393
2009,2.07142857142857,0.465354413880656,"27.7.j",0.497564895466591,0.938214696633319
2010,2.30769230769231,0.520118574922284,"27.7.j",0.465354413880656,0.497564895466591
2011,2.07142857142857,0.354242209849569,"27.7.j",0.520118574922284,0.465354413880656
2012,2.61538461538462,0.315471146643783,"27.7.j",0.354242209849569,0.520118574922284
2013,1.93333333333333,0.482231208433708,"27.7.j",0.315471146643783,0.354242209849569
2014,2.07692307692308,0.788225411670282,"27.7.j",0.482231208433708,0.315471146643783
2015,2,0.30677382927388,"27.7.j",0.788225411670282,0.482231208433708
2016,2.23076923076923,0.643853245303035,"27.7.j",0.30677382927388,0.788225411670282
2018,1.55555555555556,0.583719940778489,"27.7.j",0.643853245303035,0.30677382927388
2001,1.8,0.707869031311323,"27.7.k",NA,NA
2002,1.88888888888889,0.565512581417958,"27.7.k",0.707869031311323,NA
2003,2.125,0.713914934545755,"27.7.k",0.565512581417958,0.707869031311323
2004,2.66666666666667,0.459964747074991,"27.7.k",0.713914934545755,0.565512581417958
2005,3.8,0.857533718148867,"27.7.k",0.459964747074991,0.713914934545755
2006,3.66666666666667,0.862378171334664,"27.7.k",0.857533718148867,0.459964747074991
2007,2.75,1.0973626623551,"27.7.k",0.862378171334664,0.857533718148867
2008,2.71428571428571,0.684453062014654,"27.7.k",1.0973626623551,0.862378171334664
2009,4,0.47656466687719,"27.7.k",0.684453062014654,1.0973626623551
2010,2.5,0.739313084632158,"27.7.k",0.47656466687719,0.684453062014654
2011,2.75,0.157966575895747,"27.7.k",0.739313084632158,0.47656466687719
2012,3.66666666666667,0.275462864199653,"27.7.k",0.157966575895747,0.739313084632158
2013,3,0.577280268693964,"27.7.k",0.275462864199653,0.157966575895747
2014,3.25,0.408052567237367,"27.7.k",0.577280268693964,0.275462864199653
2015,4,-0.0172082561378678,"27.7.k",0.408052567237367,0.577280268693964
2016,2.4,0.418483887799084,"27.7.k",-0.0172082561378678,0.408052567237367
2017,2.75,0.497288855879257,"27.7.k",0.418483887799084,-0.0172082561378678
2018,4,0.356101718886445,"27.7.k",0.497288855879257,0.418483887799084
1997,4.16666666666667,0.759156110696495,"27.8.a",NA,NA
1998,4,0.70909051100413,"27.8.a",0.759156110696495,NA
1999,4.875,0.79022000854214,"27.8.a",0.70909051100413,0.759156110696495
2000,3.5,0.369645670677225,"27.8.a",0.79022000854214,0.70909051100413
2001,4.5,0.793183063467344,"27.8.a",0.369645670677225,0.79022000854214
2002,4.72727272727273,0.576415407160918,"27.8.a",0.793183063467344,0.369645670677225
2003,3.58333333333333,1.03055725370844,"27.8.a",0.576415407160918,0.793183063467344
2004,4.41666666666667,0.704586889594793,"27.8.a",1.03055725370844,0.576415407160918
2005,4.63636363636364,0.812146182792882,"27.8.a",0.704586889594793,1.03055725370844
2006,4.36363636363636,0.964608008041978,"27.8.a",0.812146182792882,0.704586889594793
2007,5.1,0.926538811686138,"27.8.a",0.964608008041978,0.812146182792882
2008,4.63636363636364,0.580593853490427,"27.8.a",0.926538811686138,0.964608008041978
2009,4.07692307692308,0.568501913920045,"27.8.a",0.580593853490427,0.926538811686138
2010,3.84615384615385,0.407874046203991,"27.8.a",0.568501913920045,0.580593853490427
2011,4.33333333333333,0.811860251473263,"27.8.a",0.407874046203991,0.568501913920045
2012,6,0.609012286489208,"27.8.a",0.811860251473263,0.407874046203991
2013,4.07142857142857,0.612673998189469,"27.8.a",0.609012286489208,0.811860251473263
2014,5.1,1.23729373017947,"27.8.a",0.612673998189469,0.609012286489208
2015,4.07692307692308,0.724337727917979,"27.8.a",1.23729373017947,0.612673998189469
2016,4.72727272727273,0.885826439907153,"27.8.a",0.724337727917979,1.23729373017947
2017,7.33333333333333,0.888875771934788,"27.8.a",0.885826439907153,0.724337727917979
2018,4.08333333333333,0.842133254433672,"27.8.a",0.888875771934788,0.885826439907153
1997,48,0.878371939994395,"27.8.b",NA,NA
1998,15.3333333333333,0.840400259010494,"27.8.b",0.878371939994395,NA
1999,12.25,0.882051124547919,"27.8.b",0.840400259010494,0.878371939994395
2000,11.25,0.593672823160887,"27.8.b",0.882051124547919,0.840400259010494
2001,11,1.05058014517029,"27.8.b",0.593672823160887,0.882051124547919
2002,9.6,0.712204642904301,"27.8.b",1.05058014517029,0.593672823160887
2003,12.6666666666667,1.32289060701927,"27.8.b",0.712204642904301,1.05058014517029
2004,11.5,0.480256355367601,"27.8.b",1.32289060701927,0.712204642904301
2005,13.6666666666667,0.896645791518191,"27.8.b",0.480256355367601,1.32289060701927
2006,9,1.23702944132189,"27.8.b",0.896645791518191,0.480256355367601
2007,6.71428571428571,0.969793293314676,"27.8.b",1.23702944132189,0.896645791518191
2008,11.75,0.741872518944244,"27.8.b",0.969793293314676,1.23702944132189
2009,22,0.699807254907985,"27.8.b",0.741872518944244,0.969793293314676
2010,15,0.473787930328399,"27.8.b",0.699807254907985,0.741872518944244
2011,13.6666666666667,1.18580984820922,"27.8.b",0.473787930328399,0.699807254907985
2012,11.25,0.874699815176427,"27.8.b",1.18580984820922,0.473787930328399
2013,11.5,0.703527165887256,"27.8.b",0.874699815176427,1.18580984820922
2014,8.6,1.41916467870275,"27.8.b",0.703527165887256,0.874699815176427
2015,48,1.03949955819796,"27.8.b",1.41916467870275,0.703527165887256
2016,15,1.15859011063973,"27.8.b",1.03949955819796,1.41916467870275
2017,37,0.996905740971367,"27.8.b",1.15859011063973,1.03949955819796
2018,8.33333333333333,1.06887187622488,"27.8.b",0.996905740971367,1.15859011063973
2001,13,0.710263748549753,"27.8.c",NA,NA
2002,25,0.540051869427164,"27.8.c",0.710263748549753,NA
2003,23,1.07141371257603,"27.8.c",0.540051869427164,0.710263748549753
2004,12.75,0.54380374836425,"27.8.c",1.07141371257603,0.540051869427164
2005,10.2,0.864295269673069,"27.8.c",0.54380374836425,1.07141371257603
2006,10.2,1.21597370132804,"27.8.c",0.864295269673069,0.54380374836425
2007,10.2,0.746771266476976,"27.8.c",1.21597370132804,0.864295269673069
2008,15.6666666666667,0.796303109369344,"27.8.c",0.746771266476976,1.21597370132804
2009,12,0.645150575890309,"27.8.c",0.796303109369344,0.746771266476976
2010,8,0.688413310899503,"27.8.c",0.645150575890309,0.796303109369344
2011,12,1.0490671924005,"27.8.c",0.688413310899503,0.645150575890309
2012,24.5,0.8298608466155,"27.8.c",1.0490671924005,0.688413310899503
2013,13,0.628575773081846,"27.8.c",0.8298608466155,1.0490671924005
2014,8.5,1.10722926879923,"27.8.c",0.628575773081846,0.8298608466155
2015,11.25,0.890605649807387,"27.8.c",1.10722926879923,0.628575773081846
2016,9.6,1.01812825931443,"27.8.c",0.890605649807387,1.10722926879923
2017,NA,1.10559943483935,"27.8.c",1.01812825931443,0.890605649807387
2018,NA,0.698158802671565,"27.8.c",1.10559943483935,1.01812825931443
1997,7.66666666666667,0.777012716978788,"27.8.d",NA,NA
1998,18,0.69071777847906,"27.8.d",0.777012716978788,NA
1999,10,0.721052293976148,"27.8.d",0.69071777847906,0.777012716978788
2000,NA,0.306291899333398,"27.8.d",0.721052293976148,0.69071777847906
2001,NA,0.695693174997965,"27.8.d",0.306291899333398,0.721052293976148
2002,10.5,0.518526510645946,"27.8.d",0.695693174997965,0.306291899333398
2003,17,0.970932722091675,"27.8.d",0.518526510645946,0.695693174997965
2004,23,0.720322022835414,"27.8.d",0.970932722091675,0.518526510645946
2005,NA,0.899876063068708,"27.8.d",0.720322022835414,0.970932722091675
2006,10,1.00772370149692,"27.8.d",0.899876063068708,0.720322022835414
2007,4.2,0.844315541287263,"27.8.d",1.00772370149692,0.899876063068708
2008,13.5,0.563004140276462,"27.8.d",0.844315541287263,1.00772370149692
2009,7.33333333333333,0.621079993744691,"27.8.d",0.563004140276462,0.844315541287263
2010,5.75,0.647097235545516,"27.8.d",0.621079993744691,0.563004140276462
2011,7.33333333333333,0.717081311934938,"27.8.d",0.647097235545516,0.621079993744691
2012,7.33333333333333,0.531454360112548,"27.8.d",0.717081311934938,0.647097235545516
2013,21,0.70224434013168,"27.8.d",0.531454360112548,0.717081311934938
2014,4.25,1.07467072705428,"27.8.d",0.70224434013168,0.531454360112548
2015,5.75,0.560707306178908,"27.8.d",1.07467072705428,0.70224434013168
2016,8.5,0.852399386465549,"27.8.d",0.560707306178908,1.07467072705428
2017,8,0.81338465710481,"27.8.d",0.852399386465549,0.560707306178908
2018,4.75,0.811648226653536,"27.8.d",0.81338465710481,0.852399386465549
1996,NA,0.43876556151857,"27.9.a",NA,NA
2000,NA,0.412541879108176,"27.9.a",0.43876556151857,NA
2001,NA,0.458660893336249,"27.9.a",0.412541879108176,0.43876556151857
2003,NA,0.727326523590212,"27.9.a",0.458660893336249,0.412541879108176
2004,NA,0.644114575426405,"27.9.a",0.727326523590212,0.458660893336249
2005,NA,0.638909791441013,"27.9.a",0.644114575426405,0.727326523590212
2006,NA,0.982790294801816,"27.9.a",0.638909791441013,0.644114575426405
2007,NA,0.610025619932761,"27.9.a",0.982790294801816,0.638909791441013
2008,NA,0.66767406448101,"27.9.a",0.610025619932761,0.982790294801816
2009,NA,0.591265211657931,"27.9.a",0.66767406448101,0.610025619932761
2010,NA,0.661108565206329,"27.9.a",0.591265211657931,0.66767406448101
2011,NA,0.863530959468335,"27.9.a",0.661108565206329,0.591265211657931
2012,NA,0.73470612547438,"27.9.a",0.863530959468335,0.661108565206329
2013,NA,0.440641671419144,"27.9.a",0.73470612547438,0.863530959468335
2014,NA,0.884641400926436,"27.9.a",0.440641671419144,0.73470612547438
2015,NA,0.74489782191813,"27.9.a",0.884641400926436,0.440641671419144
2016,NA,0.732308067691823,"27.9.a",0.74489782191813,0.884641400926436
2017,NA,0.999849451861034,"27.9.a",0.732308067691823,0.74489782191813
2018,NA,0.320733678410761,"27.9.a",0.999849451861034,0.732308067691823
